kx,ky,kz,wa,wb,wc,wd,we,wf,tag
3,-9,-21,0,0,0,41,35,55,8
3,-9,-21,0,0,0,41,33,55,8
3,-9,-21,0,0,0,41,36,55,8
3,-9,-21,0,0,0,41,35,55,8
3,-9,-21,0,0,0,41,35,55,8
3,-9,-21,0,0,0,41,35,55,8
3,-9,-21,0,0,0,41,33,56,8
3,-9,-21,0,0,0,41,35,55,8
3,-9,-21,0,0,0,43,35,55,8
3,-9,-21,0,0,0,43,35,56,8
3,-9,-21,0,0,0,41,35,55,8
3,-9,-21,0,0,0,41,36,55,8
3,-9,-21,0,0,0,41,35,55,8
3,-9,-21,0,0,0,41,35,55,8
3,-9,-21,0,0,0,41,35,55,8
3,-9,-21,0,0,0,43,35,55,8
3,-9,-21,0,0,0,43,35,55,8
3,-9,-21,0,0,0,41,35,54,8
3,-9,-21,0,0,0,41,35,55,8
3,-9,-21,0,0,0,41,35,55,8
3,-9,-21,0,0,0,41,35,54,8
3,-9,-21,0,0,0,41,35,55,8
3,-9,-21,0,0,0,43,35,55,8
3,-9,-21,0,0,0,43,33,55,8
3,-9,-21,0,0,0,41,35,55,8
3,-9,-21,0,0,0,41,35,55,8
3,-9,-21,0,0,0,41,35,54,8
3,-9,-21,0,0,0,40,35,54,8
3,-9,-21,0,0,0,40,33,54,8
3,-9,-21,0,0,0,40,33,55,8
3,-9,-21,0,0,0,41,33,54,8
3,-9,-21,0,0,0,41,33,54,8
3,-9,-21,0,0,0,41,35,54,8
3,-9,-22,0,0,0,41,35,54,8
3,-9,-21,0,0,0,41,33,54,8
3,-9,-22,0,0,0,41,33,54,8
3,-9,-21,0,0,0,40,35,54,8
3,-9,-21,0,0,0,41,35,55,8
3,-9,-21,0,0,0,41,35,54,8
3,-9,-21,0,0,0,41,35,55,8
3,-9,-22,0,0,0,41,33,54,8
3,-9,-21,0,0,0,40,35,54,8
3,-9,-21,0,0,0,40,33,54,8
3,-9,-21,0,0,0,40,33,54,8
3,-9,-21,0,0,0,40,35,54,8
3,-9,-21,0,0,0,41,35,54,8
3,-9,-14,0,0,0,43,30,49,25
3,-9,-15,0,0,0,42,30,48,25
3,-9,-15,0,0,0,43,30,48,25
3,-9,-15,0,0,0,43,30,49,25
3,-9,-15,0,0,0,43,30,48,25
3,-9,-15,0,0,0,42,32,48,25
3,-9,-15,0,0,0,43,32,49,25
3,-9,-15,0,0,0,43,32,48,25
3,-9,-15,0,0,0,43,31,49,25
3,-9,-15,0,0,0,43,31,48,25
3,-9,-15,0,0,0,43,31,49,25
3,-9,-15,0,0,0,43,31,48,25
3,-9,-15,0,0,0,43,31,49,25
3,-9,-15,0,0,0,43,32,48,25
3,-9,-15,0,0,0,43,31,48,25
3,-9,-15,0,0,0,43,31,48,25
3,-9,-15,0,0,0,43,31,48,25
3,-9,-15,0,0,0,43,31,47,25
3,-9,-15,0,0,0,44,31,48,25
3,-9,-15,0,0,0,43,32,49,25
3,-9,-15,0,0,0,43,32,48,25
3,-9,-15,0,0,0,44,32,48,25
3,-9,-15,0,0,0,43,32,48,25
3,-9,-15,0,0,0,43,30,49,25
3,-9,-15,0,0,0,43,32,49,25
3,-9,-15,0,0,0,43,30,49,25
3,-9,-15,0,0,0,43,32,49,25
3,-9,-15,0,0,0,44,32,50,25
3,-9,-15,0,0,0,43,30,49,25
3,-9,-15,0,0,0,43,30,50,25
3,-9,-15,0,0,0,43,32,48,25
3,-9,-15,0,0,0,44,32,48,25
3,-9,-15,0,0,0,43,30,49,25
3,-9,-15,0,0,0,42,30,49,25
3,-9,-15,0,0,0,49,32,48,25
3,-9,-15,0,0,0,43,32,49,25
3,-9,-15,0,0,0,43,31,48,25
3,-9,-15,0,0,0,43,32,48,25
3,-9,-15,0,0,0,43,32,49,25
3,-9,-15,0,0,0,43,31,48,25
3,-9,-15,0,0,0,43,31,48,25
3,-9,-15,0,0,0,43,31,49,25
3,-9,-15,0,0,0,43,31,48,25
3,-9,-15,0,0,0,43,31,49,25
3,-9,-15,0,0,0,43,32,49,25
3,-9,-15,0,0,0,43,32,49,25
3,-9,-15,0,0,0,43,32,49,25
3,-9,-15,0,0,0,43,32,47,25
3,-9,-15,0,0,0,43,31,49,25
3,-9,-15,0,0,0,43,31,48,25
3,-9,-15,0,0,0,43,31,47,25
3,-9,-15,0,0,0,43,29,48,25
3,-9,-15,0,0,0,43,29,48,25
3,-9,-15,0,0,0,43,29,48,25
3,-9,-15,0,0,0,43,31,48,25
3,-9,-15,0,0,0,43,31,48,25
3,-9,-15,0,0,0,43,32,48,25
3,-9,-15,0,0,0,43,32,49,25
3,-9,-14,0,0,0,43,31,48,25
3,-9,-15,0,0,0,43,31,49,25
3,-9,-15,0,0,0,43,31,47,25
3,-9,-15,0,0,0,43,31,47,25
3,-9,-15,0,0,0,43,29,47,25
3,-9,-15,0,0,0,43,31,47,25
3,-9,-15,0,0,0,43,29,47,25
3,-9,-15,0,0,0,43,31,47,25
